,instance,alg,nodes,first_primal,ttfs,first_primal_gap,primal,dual,time,mem,primal_integral,expanded/fails/iters,generated/branches/nodes,primal_intergal
1000,eil101-27.5,CP-RANK-ADD,101,3256.763,0.74,1.7163472214770845,2265.389,0.0,1800.01,0,0,3005435,6853756,0.9168982848759998
1001,random-10-0.00-0,CP-RANK-ADD,10,0,0,0,0,-inf,0.02,0,0,1,0,-1
1002,gr202-67.3,CP-RANK-ADD,202,3133.57,9.77,3.0179931237294593,1485.257,0.0,1800.04,0,0,451550,1227760,1.0380516295823805
1003,d657-322.7,CP-RANK-ADD,657,833161.2,105.59,8.650751699175732,604469.0,0.0,1800.57,0,0,15736,49722,6.547836467371757
1004,burma14-3.1,CP-RANK-ADD,14,52.66006,0.02,0.0,52.66006,52.65479,0.04,0,0,291,576,0.0
1005,vm1084-848.9,CP-RANK-ADD,1084,6884769.0,203.25,18.154374117908937,6884769.0,0.0,1800.39,0,0,7398,39620,18.154374117908937
1006,lin318-99.3,CP-RANK-ADD,318,559806.1,97.5,4.901261265461726,247970.8,0.0,1800.06,0,0,129068,403763,2.118726351196864
1007,random-10-3.80-0,CP-RANK-ADD,10,571.4808,0.02,0.14747738249105535,498.0323,497.9825,0.05,0,0,1206,2431,1.6669679635013415e-06
1008,random-10-2.50-0,CP-RANK-ADD,10,0,0,0,0,19.10355,0.02,0,0,21,10,-1
1009,berlin52-13.2,CP-RANK-ADD,52,31639.78,0.17,1.072760663201453,22809.71,2092.852,1800.0,0,0,8818927,19210401,0.49999988076303453
1010,rat783-481.4,CP-RANK-ADD,783,127772.6,122.23,8.15392218219247,107583.5,0.0,1800.71,0,0,10948,39816,6.805746893186625
1011,ulysses22-5.5,CP-RANK-ADD,22,168.2404,0.03,0.17377378117654774,143.3329,143.3185,0.85,0,0,15277,30826,1.3698537538214273e-05
1012,random-10-1.30-0,CP-RANK-ADD,10,0,0,0,0,49.72895,0.01,0,0,17,2,-1
1013,fl417-160.6,CP-RANK-ADD,417,468428.9,91.3,19.203364949268934,247580.1,0.0,1800.21,0,0,29139,83285,11.150831535139405
1014,eil101-27.5,CP-RANK-DEL,101,2974.935,0.75,1.4812847669065665,2283.786,0.0,1800.0,0,0,2838025,6482235,0.9760855811573629
1015,random-10-0.00-0,CP-RANK-DEL,10,0,0,0,0,-inf,0,0,0,1,0,-1
1016,gr202-67.3,CP-RANK-DEL,202,3073.397,4.92,2.9408368131207374,1571.675,0.0,1800.02,0,0,466166,1226240,1.0744035342711327
1017,d657-322.7,CP-RANK-DEL,657,577297.0,93.13,5.687001271397484,561839.6,0.0,1800.45,0,0,17628,58303,5.654623781819796
1018,burma14-3.1,CP-RANK-DEL,14,52.66006,0.02,0.0,52.66006,52.65479,0.03,0,0,442,880,0.0
1019,vm1084-848.9,CP-RANK-DEL,1084,6875620.0,210.51,18.128920341783004,6875620.0,0.0,1801.74,0,0,5796,32809,18.128920341783004
1020,lin318-99.3,CP-RANK-DEL,318,588651.5,20.0,5.205338412364466,248784.8,0.0,1800.06,0,0,84806,266319,1.9684584513021106
1021,random-10-3.80-0,CP-RANK-DEL,10,554.2197,0.0,0.1128187870545745,498.0323,497.9825,0.02,0,0,951,1932,4.689588740864133e-07
1022,random-10-2.50-0,CP-RANK-DEL,10,0,0,0,0,19.10355,0.02,0,0,21,10,-1
1023,berlin52-13.2,CP-RANK-DEL,52,32380.85,0.16,1.1213090647604622,21520.42,3108.173,1800.0,0,0,9155552,20040961,0.4730054908569835
1024,rat783-481.4,CP-RANK-DEL,783,119379.0,118.86,7.552585422758517,89248.52,0.0,1800.48,0,0,7228,32594,6.19136832931955
1025,ulysses22-5.5,CP-RANK-DEL,22,176.8368,0.03,0.23374884621744216,143.3329,143.3185,0.91,0,0,16325,33113,1.5859334768531474e-05
1026,random-10-1.30-0,CP-RANK-DEL,10,0,0,0,0,49.72895,0.01,0,0,17,2,-1
1027,fl417-160.6,CP-RANK-DEL,417,505602.5,42.57,20.806664419643504,212553.0,0.0,1800.08,0,0,22931,68868,9.842821038359194
1028,eil101-27.5,CP-DEL,101,35350.0,155.67,28.484145539363762,30810.0,417.0,1800.02,0,0,23539,58622,25.85788488882859
1029,random-10-0.00-0,CP-DEL,10,0,0,0,0,0,0,0,0,0,0,-1
1030,gr202-67.3,CP-DEL,202,0,0,0,0,1.0,1800.07,0,0,1384,45675,-1
1031,d657-322.7,CP-DEL,657,0,0,0,0,179.0,1800.25,0,0,18,513288,-1
1032,burma14-3.1,CP-DEL,14,521.0,0.04,8.893646152321132,521.0,521.0,1.52,0,0,5603,9613,8.893646152321132
1033,vm1084-848.9,CP-DEL,1084,0,0,0,0,272.0,1802.56,0,0,1,3,-1
1034,lin318-99.3,CP-DEL,318,0,0,0,0,310.0,1800.16,0,0,534,105614,-1
1035,random-10-3.80-0,CP-DEL,10,4976.0,0.05,8.991319840098724,4976.0,4976.0,6.98,0,0,166866,117071,8.991319840098724
1036,random-10-2.50-0,CP-DEL,10,0,0,0,0,1252.0,0.16,0,0,2440,4866,-1
1037,berlin52-13.2,CP-DEL,52,210364.0,2.21,12.781202781868599,166473.0,22938.0,1800.01,0,0,1556404,3148050,10.195994715024929
1038,rat783-481.4,CP-DEL,783,0,0,0,0,10.0,1800.71,0,0,6,609893,-1
1039,ulysses22-5.5,CP-DEL,22,1421.0,1.34,8.913983460880232,1421.0,1421.0,31.0,0,0,140585,130018,8.913983460880232
1040,random-10-1.30-0,CP-DEL,10,0,0,0,0,0.0,0.01,0,0,1,0,-1
1041,fl417-160.6,CP-DEL,417,0,0,0,0,83.0,1800.11,0,0,145,189133,-1
1042,eil101-27.5,CP-ADD,101,0,0,0,0,417.0,1800.02,0,0,18527,50573,-1
1043,random-10-0.00-0,CP-ADD,10,0,0,0,0,0,0,0,0,0,0,-1
1044,gr202-67.3,CP-ADD,202,0,0,0,0,1.0,1800.05,0,0,905,45450,-1
1045,d657-322.7,CP-ADD,657,0,0,0,0,179.0,1800.51,0,0,1,51,-1
1046,burma14-3.1,CP-ADD,14,521.0,0.16,8.893646152321132,521.0,521.0,0.54,0,0,2412,4870,8.893646152321132
1047,vm1084-848.9,CP-ADD,1084,0,0,0,0,272.0,1802.2,0,0,1,2,-1
1048,lin318-99.3,CP-ADD,318,0,0,0,0,310.0,1800.17,0,0,141,106133,-1
1049,random-10-3.80-0,CP-ADD,10,5001.0,0.04,9.041517387526874,4763.0,4763.0,9.2,0,0,180334,158981,8.563647355580931
1050,random-10-2.50-0,CP-ADD,10,0,0,0,0,1252.0,0.8,0,0,2606,5222,-1
1051,berlin52-13.2,CP-ADD,52,0,0,0,0,9013.0,1800.0,0,0,91194,188014,-1
1052,rat783-481.4,CP-ADD,783,0,0,0,0,10.0,1800.63,0,0,3,610754,-1
1053,ulysses22-5.5,CP-ADD,22,4751.0,442.08,32.14661183859393,1421.0,1421.0,489.97,0,0,620882,658859,14.65600853366921
1054,random-10-1.30-0,CP-ADD,10,0,0,0,0,0.0,0.02,0,0,1,0,-1
1055,fl417-160.6,CP-ADD,417,0,0,0,0,83.0,1800.17,0,0,3,172740,-1
1056,random-20-5.00-0,CP-ADD,20,10044.0,0.56,14.644859813084112,6481.0,6481.0,228.53,0,0,1383374,1869108,9.112408566978193
1057,random-10-5.00-0,CP-ADD,10,4634.0,0.0,11.695890410958905,3684.0,3684.0,6.96,0,0,143007,112540,9.093150684931507
1058,random-40-2.00-0,CP-ADD,40,0,0,0,0,0,0,0,0,0,0,-1
1059,random-30-7.60-0,CP-ADD,30,15753.0,21.27,19.28984582167462,9321.0,973.0,1800.01,0,0,6421509,13070577,11.161710143932769
1060,random-20-10.00-0,CP-ADD,20,8792.0,0.1,19.073059360730593,4443.0,4443.0,1261.23,0,0,6536883,9731033,9.187390918315575
1061,random-30-2.60-0,CP-ADD,30,0,0,0,0,0.0,0.09,0,0,1,0,-1
1062,random-20-0.00-0,CP-ADD,20,0,0,0,0,0,0,0,0,0,0,-1
1063,random-20-7.60-0,CP-ADD,20,10102.0,0.22,17.917602996254683,5398.0,5398.0,787.15,0,0,4298426,6375723,9.296262505201831
1064,random-40-7.00-0,CP-ADD,40,0,0,0,0,1314.0,1800.0,0,0,232996,471117,-1
1065,random-30-0.00-0,CP-ADD,30,0,0,0,0,0,0,0,0,0,0,-1
1066,random-20-2.60-0,CP-ADD,20,0,0,0,0,1747.0,21.8,0,0,7060,14227,-1
1067,random-40-4.60-0,CP-ADD,40,0,0,0,0,2984.0,1800.0,0,0,24608,49577,-1
1068,random-30-10.00-0,CP-ADD,30,7320.0,0.31,10.144093761373835,6557.0,3090.0,1800.12,0,0,5487627,7785004,9.22659145515983
1069,random-30-5.00-0,CP-ADD,30,0,0,0,0,1803.0,1800.0,0,0,880574,1767150,-1
1070,random-60-14.00-0,CP-ADD,60,28682.0,445.99,24.862188098230472,15693.0,930.0,1800.01,0,0,1367130,2827828,16.148828416031687
1071,random-50-12.00-0,CP-ADD,50,0,0,0,0,125.0,1800.0,0,0,224846,457905,-1
1072,random-50-2.00-0,CP-ADD,50,0,0,0,0,0.0,0.52,0,0,1,0,-1
1073,random-60-4.00-0,CP-ADD,60,0,0,0,0,3152.0,1800.0,0,0,9097,18931,-1
1074,random-70-7.12-0,CP-ADD,70,0,0,0,0,2324.0,1800.0,0,0,91823,189004,-1
1075,random-50-4.60-0,CP-ADD,50,0,0,0,0,2477.0,1800.0,0,0,13654,27875,-1
1076,random-70-4.00-0,CP-ADD,70,0,0,0,0,3759.0,1800.0,0,0,16231,33723,-1
1077,random-60-9.00-0,CP-ADD,60,0,0,0,0,1252.0,1800.0,0,0,75221,156310,-1
1078,random-40-9.60-0,CP-ADD,40,19989.0,248.04,20.729798627645962,19989.0,1397.0,1800.0,0,0,11745341,23494972,20.729798627645966
1079,random-50-9.60-0,CP-ADD,50,0,0,0,0,589.0,1800.0,0,0,96145,197896,-1
1080,random-60-11.60-0,CP-ADD,60,0,0,0,0,326.0,1800.0,0,0,64007,135011,-1
1081,random-40-12.00-0,CP-ADD,40,20367.0,0.92,23.21759809750297,9948.0,943.0,1800.01,0,0,4206532,8623048,11.046896736689128
1082,random-50-7.00-0,CP-ADD,50,0,0,0,0,1418.0,1800.0,0,0,177096,359367,-1
1083,random-60-6.60-0,CP-ADD,60,0,0,0,0,2467.0,1800.0,0,0,69320,142356,-1
1084,random-100-6.00-0,CP-ADD,100,0,0,0,0,3844.0,1800.0,0,0,5550,14362,-1
1085,random-80-7.12-0,CP-ADD,80,0,0,0,0,2048.0,1800.0,0,0,95285,197453,-1
1086,random-90-20.00-0,CP-ADD,90,0,0,0,0,42.0,1800.01,0,0,79551,172304,-1
1087,random-80-4.00-0,CP-ADD,80,0,0,0,0,3424.0,1800.0,0,0,11080,23661,-1
1088,random-70-10.00-0,CP-ADD,70,0,0,0,0,1135.0,1800.0,0,0,40567,86987,-1
1089,random-80-10.00-0,CP-ADD,80,0,0,0,0,1330.0,1800.0,0,0,29927,66436,-1
1090,random-90-16.64-0,CP-ADD,90,0,0,0,0,64.0,1800.02,0,0,21285,52547,-1
1091,random-90-6.00-0,CP-ADD,90,0,0,0,0,3615.0,1800.0,0,0,7607,17596,-1
1092,random-70-16.00-0,CP-ADD,70,0,0,0,0,188.0,1800.0,0,0,106260,222975,-1
1093,random-90-13.00-0,CP-ADD,90,0,0,0,0,835.0,1800.0,0,0,9203,25777,-1
1094,random-80-13.12-0,CP-ADD,80,0,0,0,0,738.0,1800.0,0,0,52081,113914,-1
1095,random-90-9.64-0,CP-ADD,90,0,0,0,0,1915.0,1800.01,0,0,4209,13781,-1
1096,random-80-16.00-0,CP-ADD,80,0,0,0,0,164.0,1800.0,0,0,58053,127999,-1
1097,random-70-13.12-0,CP-ADD,70,0,0,0,0,374.0,1800.0,0,0,42278,91200,-1
1098,random-200-60.00-0,CP-ADD,200,0,0,0,0,10.0,1800.06,0,0,1149,46335,-1
1099,random-100-19.68-0,CP-ADD,100,0,0,0,0,108.0,1800.0,0,0,23282,59139,-1
1100,random-150-60.00-0,CP-ADD,150,23950.0,111.38,15.274552802480622,18776.0,327.0,1800.03,0,0,293807,627054,13.08105595930312
1101,random-150-32.80-0,CP-ADD,150,0,0,0,0,22.0,1800.03,0,0,4974,34678,-1
1102,random-200-20.96-0,CP-ADD,200,0,0,0,0,601.0,1800.04,0,0,621,38000,-1
1103,random-150-6.00-0,CP-ADD,150,0,0,0,0,4593.0,1800.0,0,0,905,6845,-1
1104,random-100-15.00-0,CP-ADD,100,0,0,0,0,757.0,1800.01,0,0,31547,75217,-1
1105,random-150-46.40-0,CP-ADD,150,27299.0,223.33,15.80256869407673,25119.0,465.0,1800.01,0,0,284923,611019,15.1780500403997
1106,random-200-8.00-0,CP-ADD,200,0,0,0,0,4787.0,1800.02,0,0,340,13406,-1
1107,random-100-10.68-0,CP-ADD,100,0,0,0,0,1956.0,1800.01,0,0,6938,21414,-1
1108,random-150-19.68-0,CP-ADD,150,0,0,0,0,415.0,1800.05,0,0,1365,24258,-1
1109,random-200-47.12-0,CP-ADD,200,0,0,0,0,10.0,1800.02,0,0,1387,45118,-1
1110,random-100-24.00-0,CP-ADD,100,25789.0,1390.13,15.877709228428706,24727.0,728.0,1800.01,0,0,477476,978711,15.827379171029726
1111,random-200-32.00-0,CP-ADD,200,0,0,0,0,103.0,1800.06,0,0,1131,42589,-1
1112,random-20-5.00-0,CP-DEL,20,900.0,0.96,0.40186915887850466,642.0,642.0,45.09,0,0,281659,439612,0.0006252163378331603
1113,random-10-5.00-0,CP-DEL,10,365.0,0.02,0.0,365.0,365.0,1.17,0,0,23709,20889,0.0
1114,random-40-2.00-0,CP-DEL,40,0,0,0,0,0,0,0,0,0,0,-1
1115,random-30-7.60-0,CP-DEL,30,1256.0,2.53,0.6177265506267583,847.0,326.0,1800.04,0,0,3014735,5330130,0.09231896304520164
1116,random-20-10.00-0,CP-DEL,20,816.0,0.04,0.863013698630137,438.0,438.0,458.09,0,0,2061316,3437828,0.0014051116184677827
1117,random-30-2.60-0,CP-DEL,30,0,0,0,0,0.0,0.08,0,0,1,0,-1
1118,random-20-0.00-0,CP-DEL,20,0,0,0,0,0,0,0,0,0,0,-1
1119,random-20-7.60-0,CP-DEL,20,1004.0,0.06,0.8801498127340824,534.0,534.0,246.44,0,0,1145374,1927601,0.003059758635039534
1120,random-40-7.00-0,CP-DEL,40,1927.0,1.03,0.5417168166358568,1343.0,439.0,1800.13,0,0,2021900,3191305,0.09265289751014001
1121,random-30-0.00-0,CP-DEL,30,0,0,0,0,0,0,0,0,0,0,-1
1122,random-20-2.60-0,CP-DEL,20,0,0,0,0,172.0,7.67,0,0,15082,30142,-1
1123,random-40-4.60-0,CP-DEL,40,0,0,0,0,2602.0,142.72,0,0,78131,122213,-1
1124,random-30-10.00-0,CP-DEL,30,1470.0,0.17,1.2379532553578603,675.0,302.0,1800.01,0,0,3014803,5372580,0.03243127920364231
1125,random-30-5.00-0,CP-DEL,30,1528.0,0.63,0.2214228617106315,1251.0,1251.0,235.32,0,0,618551,919504,0.0009313438138378187
1126,random-60-14.00-0,CP-DEL,60,2623.0,32.85,1.3651251440505727,1227.0,90.0,1800.01,0,0,919550,1899745,0.14352260833730945
1127,random-50-12.00-0,CP-DEL,50,1410.0,1.13,0.48464587628191236,1140.0,341.0,1800.2,0,0,1124550,1749997,0.2134374537738776
1128,random-50-2.00-0,CP-DEL,50,0,0,0,0,0.0,0.57,0,0,1,0,-1
1129,random-60-4.00-0,CP-DEL,60,0,0,0,0,302.0,1800.0,0,0,73804,147580,-1
1130,random-70-7.12-0,CP-DEL,70,0,0,0,0,222.0,1800.0,0,0,11217,23192,-1
1131,random-50-4.60-0,CP-DEL,50,0,0,0,0,236.0,1065.86,0,0,376543,753165,-1
1132,random-70-4.00-0,CP-DEL,70,0,0,0,0,362.0,1146.55,0,0,106771,213518,-1
1133,random-60-9.00-0,CP-DEL,60,2915.0,16.55,1.0218201344238864,1666.0,196.0,1800.01,0,0,756416,1553605,0.23387945114676148
1134,random-40-9.60-0,CP-DEL,40,1271.0,19.96,0.38168863153424476,994.0,352.0,1800.05,0,0,2097376,3979298,0.08678367459263367
1135,random-50-9.60-0,CP-DEL,50,1476.0,15.47,0.3550370473489756,1175.0,342.0,1800.13,0,0,1247795,2063377,0.09811489300828484
1136,random-60-11.60-0,CP-DEL,60,2736.0,123.59,1.2727808877622266,1357.0,105.0,1800.01,0,0,795278,1636335,0.24699649706368626
1137,random-40-12.00-0,CP-DEL,40,1881.0,0.38,1.2366230677764567,841.0,345.0,1800.12,0,0,2262323,3971723,0.023127196459241637
1138,random-50-7.00-0,CP-DEL,50,1597.0,8.49,0.1461624837240063,1479.0,395.0,1800.09,0,0,1254311,1748281,0.06394741863001525
1139,random-60-6.60-0,CP-DEL,60,0,0,0,0,238.0,1800.0,0,0,132569,265480,-1
1140,random-100-6.00-0,CP-DEL,100,0,0,0,0,367.0,1800.0,0,0,29240,58562,-1
1141,random-80-7.12-0,CP-DEL,80,0,0,0,0,197.0,1800.0,0,0,9423,19475,-1
1142,random-90-20.00-0,CP-DEL,90,4769.0,246.99,2.213742661577376,1653.0,83.0,1800.01,0,0,446919,941007,0.5896985893175146
1143,random-80-4.00-0,CP-DEL,80,0,0,0,0,329.0,1800.0,0,0,172959,345945,-1
1144,random-70-10.00-0,CP-DEL,70,2645.0,400.09,0.5249081914909631,1910.0,210.0,1800.01,0,0,401951,828300,0.21205947784551465
1145,random-80-10.00-0,CP-DEL,80,3681.0,135.71,0.9977157130247806,2078.0,202.0,1800.01,0,0,179478,370637,0.3812461905536516
1146,random-90-16.64-0,CP-DEL,90,4869.0,1695.38,1.935365981463359,4239.0,5.0,1800.0,0,0,16896,42241,1.9133229209267077
1147,random-90-6.00-0,CP-DEL,90,0,0,0,0,343.0,1800.0,0,0,95270,190668,-1
1148,random-70-16.00-0,CP-DEL,70,3819.0,5.63,1.8889065848678868,1382.0,113.0,1800.01,0,0,614162,1265240,0.14230691411339655
1149,random-90-13.00-0,CP-DEL,90,4429.0,42.06,1.3175635992940757,2226.0,173.0,1800.01,0,0,356125,728912,0.25924798981070574
1150,random-80-13.12-0,CP-DEL,80,2237.0,168.0,0.4387143001795614,1797.0,155.0,1800.01,0,0,865949,1777571,0.22180048922413662
1151,random-90-9.64-0,CP-DEL,90,0,0,0,0,181.0,1800.0,0,0,12213,25898,-1
1152,random-80-16.00-0,CP-DEL,80,3568.0,3.63,1.5864403648054,1605.0,99.0,1800.01,0,0,480900,1007409,0.2594329888621982
1153,random-70-13.12-0,CP-DEL,70,3853.0,522.88,1.699706170148424,1656.0,138.0,1800.01,0,0,192156,401773,1.1409431953788736
1154,random-200-60.00-0,CP-DEL,200,0,0,0,0,1.0,1800.09,0,0,1450,46227,-1
1155,random-100-19.68-0,CP-DEL,100,0,0,0,0,10.0,1800.01,0,0,11650,33664,-1
1156,random-150-60.00-0,CP-DEL,150,7515.0,544.58,4.106608113179202,1591.0,32.0,1800.03,0,0,60779,157723,1.399262737752318
1157,random-150-32.80-0,CP-DEL,150,7822.0,451.6,3.192019773438497,2317.0,61.0,1800.02,0,0,331059,689323,1.0240976894507328
1158,random-200-20.96-0,CP-DEL,200,0,0,0,0,56.0,1800.07,0,0,746,26227,-1
1159,random-150-6.00-0,CP-DEL,150,0,0,0,0,438.0,1800.0,0,0,18301,36640,-1
1160,random-100-15.00-0,CP-DEL,100,2748.0,848.19,0.40988456307847376,2386.0,163.0,1800.0,0,0,113845,239190,0.3187919539516741
1161,random-150-46.40-0,CP-DEL,150,7692.0,270.21,3.734435634815862,2022.0,46.0,1800.0,0,0,24234,78211,2.6722712167075744
1162,random-200-8.00-0,CP-DEL,200,0,0,0,0,448.0,1800.03,0,0,8369,16948,-1
1163,random-100-10.68-0,CP-DEL,100,3200.0,82.28,0.35250487726997287,3190.0,278.0,1800.05,0,0,975743,1954277,0.34847150109326425
1164,random-150-19.68-0,CP-DEL,150,0,0,0,0,41.0,1800.05,0,0,7017,31593,-1
1165,random-200-47.12-0,CP-DEL,200,2826.0,1263.69,0.2533463661210018,2826.0,1.0,1800.02,0,0,2424,47027,0.2533463661210018
1166,random-100-24.00-0,CP-DEL,100,2215.0,91.84,0.4496151824797232,1811.0,72.0,1800.01,0,0,213565,458338,0.21492663658207592
1167,random-200-32.00-0,CP-DEL,200,0,0,0,0,10.0,1800.04,0,0,3244,45313,-1
1168,random-20-5.00-0,CP-RANK-ADD,20,955.1539,0.04,0.4877786604361371,649.0636,648.9987,57.67,0,0,869386,1818490,0.011253072468847276
1169,random-10-5.00-0,CP-RANK-ADD,10,499.36,0.0,0.3681095890410959,368.9834,368.9465,0.27,0,0,10810,21879,0.010921334901065498
1170,random-40-2.00-0,CP-RANK-ADD,40,0,0,0,0,-inf,0.03,0,0,1,0,-1
1171,random-30-7.60-0,CP-RANK-ADD,30,1724.045,0.04,1.2205679705217434,913.5258,851.305,1800.0,0,0,20372206,43483030,0.21758869420099874
1172,random-20-10.00-0,CP-RANK-ADD,20,972.1416,0.02,1.2195013698630137,445.4195,73.1181,1800.01,0,0,35161915,73436612,0.03659904170852363
1173,random-30-2.60-0,CP-RANK-ADD,30,0,0,0,0,17.26182,0.06,0,0,14,6,-1
1174,random-20-0.00-0,CP-RANK-ADD,20,0,0,0,0,-inf,0.01,0,0,1,0,-1
1175,random-20-7.60-0,CP-RANK-ADD,20,910.1727,0.01,0.7044432584269662,540.6787,142.862,1800.01,0,0,28339223,59091472,0.02416772254785692
1176,random-40-7.00-0,CP-RANK-ADD,40,2150.415,0.08,0.7204623602729611,1407.787,456.9631,1800.0,0,0,12870323,27582249,0.1322739509322562
1177,random-30-0.00-0,CP-RANK-ADD,30,0,0,0,0,-inf,0.02,0,0,1,0,-1
1178,random-20-2.60-0,CP-RANK-ADD,20,0,0,0,0,10.29498,0.02,0,0,23,18,-1
1179,random-40-4.60-0,CP-RANK-ADD,40,0,0,0,0,10.99944,0.09,0,0,27,22,-1
1180,random-30-10.00-0,CP-RANK-ADD,30,1434.093,0.03,1.1832878216570886,779.5758,89.23778,1800.01,0,0,22294986,47933025,0.24332638494889458
1181,random-30-5.00-0,CP-RANK-ADD,30,1817.099,0.05,0.4525171862509991,1263.916,1263.79,210.17,0,0,1943244,4107417,0.011568894977351403
1182,random-60-14.00-0,CP-RANK-ADD,60,2980.482,0.17,1.6874620356805716,1699.712,0.0,1800.01,0,0,8002810,18031158,0.5398665148126895
1183,random-50-12.00-0,CP-RANK-ADD,50,2523.246,0.3,1.6568274955637095,1405.632,0.0,1800.01,0,0,9988857,22271824,0.521109585836479
1184,random-50-2.00-0,CP-RANK-ADD,50,0,0,0,0,4.242539,0.21,0,0,17,2,-1
1185,random-60-4.00-0,CP-RANK-ADD,60,0,0,0,0,1.414172,0.24,0,0,26,30,-1
1186,random-70-7.12-0,CP-RANK-ADD,70,0,0,0,0,5.098606,3.13,0,0,6630,13765,-1
1187,random-50-4.60-0,CP-RANK-ADD,50,0,0,0,0,4.242539,0.17,0,0,62,92,-1
1188,random-70-4.00-0,CP-RANK-ADD,70,0,0,0,0,5.098606,0.37,0,0,28,30,-1
1189,random-60-9.00-0,CP-RANK-ADD,60,2882.696,0.2,0.9994143445019552,1899.756,169.659,1800.01,0,0,6228715,13919409,0.39499008009494785
1190,random-40-9.60-0,CP-RANK-ADD,40,2063.714,0.07,1.2434383733580348,1144.529,179.0688,1800.0,0,0,13786024,30036414,0.27391556773100845
