berlin52-13.2.out,0,True,19697
burma14-3.1.out,0,True,53
d657-322.7.out,0,True,529815
eil101-27.5.out,0,True,1613
fl417-160.6.out,0,True,124423
gr202-67.3.out,0,True,1147
lin318-99.3.out,0,True,238145
rat783-481.4.out,0,True,108506
ulysses22-5.5.out,0,True,141
vm1084-848.9.out,0,True,7638305
berlin52-13.2.out,1,True,19697
burma14-3.1.out,1,True,53
d657-322.7.out,1,True,529787
eil101-27.5.out,1,True,1666
fl417-160.6.out,1,True,124423
gr202-67.3.out,1,True,1263
lin318-99.3.out,1,True,247130
rat783-481.4.out,1,True,108561
ulysses22-5.5.out,1,True,141
vm1084-848.9.out,1,True,7598699
berlin52-13.2.out,10,True,18375
burma14-3.1.out,10,True,53
d657-322.7.out,10,True,529815
eil101-27.5.out,10,True,1772
fl417-160.6.out,10,True,125287
gr202-67.3.out,10,True,1241
lin318-99.3.out,10,True,248690
rat783-481.4.out,10,True,108600
ulysses22-5.5.out,10,True,141
vm1084-848.9.out,10,True,7598699
berlin52-13.2.out,11,True,19914
burma14-3.1.out,11,True,53
d657-322.7.out,11,True,529815
eil101-27.5.out,11,True,1718
fl417-160.6.out,11,True,123761
gr202-67.3.out,11,True,1185
lin318-99.3.out,11,True,250131
rat783-481.4.out,11,True,109075
ulysses22-5.5.out,11,True,141
vm1084-848.9.out,11,True,7633188
berlin52-13.2.out,12,True,19001
burma14-3.1.out,12,True,53
d657-322.7.out,12,True,529815
eil101-27.5.out,12,True,1651
fl417-160.6.out,12,True,124423
gr202-67.3.out,12,True,1180
lin318-99.3.out,12,True,246929
rat783-481.4.out,12,True,108594
ulysses22-5.5.out,12,True,141
vm1084-848.9.out,12,True,7598699
berlin52-13.2.out,13,True,19955
burma14-3.1.out,13,True,53
d657-322.7.out,13,True,529815
eil101-27.5.out,13,True,1676
fl417-160.6.out,13,True,120695
gr202-67.3.out,13,True,1324
lin318-99.3.out,13,True,254101
rat783-481.4.out,13,True,108561
ulysses22-5.5.out,13,True,141
vm1084-848.9.out,13,True,7633188
berlin52-13.2.out,14,True,18867
burma14-3.1.out,14,True,53
d657-322.7.out,14,True,529815
eil101-27.5.out,14,True,1700
fl417-160.6.out,14,True,124423
gr202-67.3.out,14,True,1206
lin318-99.3.out,14,True,254792
rat783-481.4.out,14,True,108594
ulysses22-5.5.out,14,True,141
vm1084-848.9.out,14,True,7630989
berlin52-13.2.out,15,True,19233
burma14-3.1.out,15,True,53
d657-322.7.out,15,True,529815
eil101-27.5.out,15,True,1652
fl417-160.6.out,15,True,120695
gr202-67.3.out,15,True,1275
lin318-99.3.out,15,True,253686
rat783-481.4.out,15,True,108506
ulysses22-5.5.out,15,True,141
vm1084-848.9.out,15,True,7630989
berlin52-13.2.out,16,True,19697
burma14-3.1.out,16,True,53
d657-322.7.out,16,True,529815
eil101-27.5.out,16,True,1738
fl417-160.6.out,16,True,125020
gr202-67.3.out,16,True,1256
lin318-99.3.out,16,True,250318
rat783-481.4.out,16,True,108602
ulysses22-5.5.out,16,True,141
vm1084-848.9.out,16,True,7630989
berlin52-13.2.out,17,True,19884
burma14-3.1.out,17,True,53
d657-322.7.out,17,True,529787
eil101-27.5.out,17,True,1753
fl417-160.6.out,17,True,125299
gr202-67.3.out,17,True,1342
lin318-99.3.out,17,True,253845
rat783-481.4.out,17,True,108594
ulysses22-5.5.out,17,True,141
vm1084-848.9.out,17,True,7602389
berlin52-13.2.out,18,True,19898
burma14-3.1.out,18,True,53
d657-322.7.out,18,True,529815
eil101-27.5.out,18,True,1546
fl417-160.6.out,18,True,125020
gr202-67.3.out,18,True,1147
lin318-99.3.out,18,True,225409
rat783-481.4.out,18,True,108561
ulysses22-5.5.out,18,True,141
vm1084-848.9.out,18,True,7598699
berlin52-13.2.out,19,True,19650
burma14-3.1.out,19,True,53
d657-322.7.out,19,True,529815
eil101-27.5.out,19,True,1706
fl417-160.6.out,19,True,120695
gr202-67.3.out,19,True,1285
lin318-99.3.out,19,True,251192
rat783-481.4.out,19,True,109176
ulysses22-5.5.out,19,True,141
vm1084-848.9.out,19,True,7630989
berlin52-13.2.out,2,True,19504
burma14-3.1.out,2,True,53
d657-322.7.out,2,True,529815
eil101-27.5.out,2,True,1723
fl417-160.6.out,2,True,123761
gr202-67.3.out,2,True,1241
lin318-99.3.out,2,True,254593
rat783-481.4.out,2,True,108594
ulysses22-5.5.out,2,True,141
vm1084-848.9.out,2,True,7596356
berlin52-13.2.out,20,True,20789
burma14-3.1.out,20,True,53
d657-322.7.out,20,True,529815
eil101-27.5.out,20,True,1780
fl417-160.6.out,20,True,124324
gr202-67.3.out,20,True,1226
lin318-99.3.out,20,True,246288
rat783-481.4.out,20,True,109075
ulysses22-5.5.out,20,True,141
vm1084-848.9.out,20,True,7598699
berlin52-13.2.out,21,True,17766
burma14-3.1.out,21,True,53
d657-322.7.out,21,True,529815
eil101-27.5.out,21,True,1422
fl417-160.6.out,21,True,124423
gr202-67.3.out,21,True,1141
lin318-99.3.out,21,True,247888
rat783-481.4.out,21,True,108561
ulysses22-5.5.out,21,True,141
vm1084-848.9.out,21,True,7598699
berlin52-13.2.out,22,True,18375
burma14-3.1.out,22,True,53
d657-322.7.out,22,True,529815
eil101-27.5.out,22,True,1712
fl417-160.6.out,22,True,125299
gr202-67.3.out,22,True,1287
lin318-99.3.out,22,True,233710
rat783-481.4.out,22,True,108594
ulysses22-5.5.out,22,True,141
vm1084-848.9.out,22,True,7565916
berlin52-13.2.out,23,True,20220
burma14-3.1.out,23,True,53
d657-322.7.out,23,True,529815
eil101-27.5.out,23,True,1737
fl417-160.6.out,23,True,125183
gr202-67.3.out,23,True,1131
lin318-99.3.out,23,True,253617
rat783-481.4.out,23,True,108602
ulysses22-5.5.out,23,True,141
vm1084-848.9.out,23,True,7598699
berlin52-13.2.out,24,True,18375
burma14-3.1.out,24,True,53
d657-322.7.out,24,True,529815
eil101-27.5.out,24,True,1492
fl417-160.6.out,24,True,125020
gr202-67.3.out,24,True,1171
lin318-99.3.out,24,True,250799
rat783-481.4.out,24,True,108600
ulysses22-5.5.out,24,True,141
vm1084-848.9.out,24,True,7663825
berlin52-13.2.out,25,True,19331
burma14-3.1.out,25,True,53
d657-322.7.out,25,True,529815
eil101-27.5.out,25,True,1687
fl417-160.6.out,25,True,125008
gr202-67.3.out,25,True,1185
lin318-99.3.out,25,True,251576
rat783-481.4.out,25,True,109075
ulysses22-5.5.out,25,True,141
vm1084-848.9.out,25,True,7635360
berlin52-13.2.out,26,True,21054
burma14-3.1.out,26,True,53
d657-322.7.out,26,True,529815
eil101-27.5.out,26,True,1636
fl417-160.6.out,26,True,120695
gr202-67.3.out,26,True,1158
lin318-99.3.out,26,True,255820
rat783-481.4.out,26,True,108561
ulysses22-5.5.out,26,True,141
vm1084-848.9.out,26,True,7630989
berlin52-13.2.out,27,True,19697
burma14-3.1.out,27,True,53
d657-322.7.out,27,True,529815
eil101-27.5.out,27,True,1671
fl417-160.6.out,27,True,123590
gr202-67.3.out,27,True,1176
lin318-99.3.out,27,True,265245
rat783-481.4.out,27,True,109075
ulysses22-5.5.out,27,True,141
vm1084-848.9.out,27,True,7599709
berlin52-13.2.out,28,True,19821
burma14-3.1.out,28,True,53
d657-322.7.out,28,True,529815
eil101-27.5.out,28,True,1675
fl417-160.6.out,28,True,125020
gr202-67.3.out,28,True,1232
lin318-99.3.out,28,True,258224
rat783-481.4.out,28,True,108600
ulysses22-5.5.out,28,True,141
vm1084-848.9.out,28,True,7630989
berlin52-13.2.out,29,True,19709
burma14-3.1.out,29,True,53
d657-322.7.out,29,True,529815
eil101-27.5.out,29,True,1693
fl417-160.6.out,29,True,124423
gr202-67.3.out,29,True,1216
lin318-99.3.out,29,True,250562
rat783-481.4.out,29,True,108594
ulysses22-5.5.out,29,True,141
vm1084-848.9.out,29,True,7598699
berlin52-13.2.out,3,True,21135
burma14-3.1.out,3,True,53
d657-322.7.out,3,True,529815
eil101-27.5.out,3,True,1664
fl417-160.6.out,3,True,124423
gr202-67.3.out,3,True,1269
lin318-99.3.out,3,True,245969
rat783-481.4.out,3,True,108594
ulysses22-5.5.out,3,True,141
vm1084-848.9.out,3,True,7564527
berlin52-13.2.out,30,True,19104
burma14-3.1.out,30,True,53
d657-322.7.out,30,True,529815
eil101-27.5.out,30,True,1714
fl417-160.6.out,30,True,123761
gr202-67.3.out,30,True,1168
lin318-99.3.out,30,True,247520
rat783-481.4.out,30,True,109075
ulysses22-5.5.out,30,True,141
vm1084-848.9.out,30,True,7635124
berlin52-13.2.out,31,True,20773
burma14-3.1.out,31,True,53
d657-322.7.out,31,True,529815
eil101-27.5.out,31,True,1686
fl417-160.6.out,31,True,125183
gr202-67.3.out,31,True,1294
lin318-99.3.out,31,True,242290
rat783-481.4.out,31,True,108561
ulysses22-5.5.out,31,True,141
berlin52-13.2.out,32,True,18949
burma14-3.1.out,32,True,53
d657-322.7.out,32,True,529815
eil101-27.5.out,32,True,1574
fl417-160.6.out,32,True,125183
gr202-67.3.out,32,True,1033
lin318-99.3.out,32,True,253348
rat783-481.4.out,32,True,109075
ulysses22-5.5.out,32,True,141
berlin52-13.2.out,33,True,17807
burma14-3.1.out,33,True,53
d657-322.7.out,33,True,529815
eil101-27.5.out,33,True,1623
fl417-160.6.out,33,True,124423
gr202-67.3.out,33,True,1263
lin318-99.3.out,33,True,250319
rat783-481.4.out,33,True,108600
ulysses22-5.5.out,33,True,141
berlin52-13.2.out,34,True,17572
burma14-3.1.out,34,True,53
d657-322.7.out,34,True,529787
eil101-27.5.out,34,True,1694
fl417-160.6.out,34,True,125020
gr202-67.3.out,34,True,1147
lin318-99.3.out,34,True,249676
rat783-481.4.out,34,True,108561
ulysses22-5.5.out,34,True,141
berlin52-13.2.out,35,True,17441
burma14-3.1.out,35,True,53
d657-322.7.out,35,True,529815
eil101-27.5.out,35,True,1770
fl417-160.6.out,35,True,123708
gr202-67.3.out,35,True,1193
lin318-99.3.out,35,True,255277
rat783-481.4.out,35,True,109075
ulysses22-5.5.out,35,True,141
berlin52-13.2.out,36,True,19697
burma14-3.1.out,36,True,53
d657-322.7.out,36,True,529815
eil101-27.5.out,36,True,1622
fl417-160.6.out,36,True,123708
gr202-67.3.out,36,True,1261
lin318-99.3.out,36,True,244513
rat783-481.4.out,36,True,108594
ulysses22-5.5.out,36,True,141
berlin52-13.2.out,37,True,19697
burma14-3.1.out,37,True,53
d657-322.7.out,37,True,529815
eil101-27.5.out,37,True,1679
fl417-160.6.out,37,True,125020
gr202-67.3.out,37,True,1301
lin318-99.3.out,37,True,247466
rat783-481.4.out,37,True,108594
ulysses22-5.5.out,37,True,141
berlin52-13.2.out,38,True,19697
burma14-3.1.out,38,True,53
d657-322.7.out,38,True,529815
eil101-27.5.out,38,True,1697
fl417-160.6.out,38,True,125020
gr202-67.3.out,38,True,1222
lin318-99.3.out,38,True,239049
rat783-481.4.out,38,True,108602
ulysses22-5.5.out,38,True,141
berlin52-13.2.out,39,True,18405
burma14-3.1.out,39,True,53
d657-322.7.out,39,True,529787
eil101-27.5.out,39,True,1767
fl417-160.6.out,39,True,125020
gr202-67.3.out,39,True,1224
lin318-99.3.out,39,True,250285
rat783-481.4.out,39,True,108594
ulysses22-5.5.out,39,True,141
berlin52-13.2.out,4,True,18375
burma14-3.1.out,4,True,53
d657-322.7.out,4,True,529815
eil101-27.5.out,4,True,1738
fl417-160.6.out,4,True,124423
gr202-67.3.out,4,True,1098
lin318-99.3.out,4,True,247534
rat783-481.4.out,4,True,108561
ulysses22-5.5.out,4,True,141
vm1084-848.9.out,4,True,7598699
berlin52-13.2.out,40,True,18424
burma14-3.1.out,40,True,53
d657-322.7.out,40,True,529815
eil101-27.5.out,40,True,1619
fl417-160.6.out,40,True,124423
gr202-67.3.out,40,True,1287
lin318-99.3.out,40,True,237395
rat783-481.4.out,40,True,108506
ulysses22-5.5.out,40,True,141
berlin52-13.2.out,41,True,19213
burma14-3.1.out,41,True,53
d657-322.7.out,41,True,529815
eil101-27.5.out,41,True,1753
fl417-160.6.out,41,True,124244
gr202-67.3.out,41,True,1245
lin318-99.3.out,41,True,250530
rat783-481.4.out,41,True,108561
ulysses22-5.5.out,41,True,141
berlin52-13.2.out,42,True,19722
burma14-3.1.out,42,True,53
d657-322.7.out,42,True,529815
eil101-27.5.out,42,True,1595
fl417-160.6.out,42,True,124423
gr202-67.3.out,42,True,1210
lin318-99.3.out,42,True,248743
rat783-481.4.out,42,True,108506
ulysses22-5.5.out,42,True,141
berlin52-13.2.out,43,True,18375
burma14-3.1.out,43,True,53
d657-322.7.out,43,True,529815
eil101-27.5.out,43,True,1754
fl417-160.6.out,43,True,124423
gr202-67.3.out,43,True,1084
lin318-99.3.out,43,True,256334
rat783-481.4.out,43,True,108561
ulysses22-5.5.out,43,True,141
berlin52-13.2.out,44,True,19632
burma14-3.1.out,44,True,53
d657-322.7.out,44,True,530029
eil101-27.5.out,44,True,1650
fl417-160.6.out,44,True,124423
gr202-67.3.out,44,True,1231
lin318-99.3.out,44,True,252174
rat783-481.4.out,44,True,108506
ulysses22-5.5.out,44,True,141
berlin52-13.2.out,45,True,19630
burma14-3.1.out,45,True,53
d657-322.7.out,45,True,529815
eil101-27.5.out,45,True,1659
fl417-160.6.out,45,True,125020
gr202-67.3.out,45,True,1190
lin318-99.3.out,45,True,252285
rat783-481.4.out,45,True,109075
ulysses22-5.5.out,45,True,141
berlin52-13.2.out,46,True,19709
burma14-3.1.out,46,True,53
d657-322.7.out,46,True,529815
eil101-27.5.out,46,True,1658
fl417-160.6.out,46,True,124423
gr202-67.3.out,46,True,1178
lin318-99.3.out,46,True,245216
rat783-481.4.out,46,True,109075
ulysses22-5.5.out,46,True,141
berlin52-13.2.out,47,True,19881
burma14-3.1.out,47,True,53
d657-322.7.out,47,True,529815
eil101-27.5.out,47,True,1639
fl417-160.6.out,47,True,123761
gr202-67.3.out,47,True,1229
lin318-99.3.out,47,True,239795
rat783-481.4.out,47,True,108594
ulysses22-5.5.out,47,True,141
berlin52-13.2.out,48,True,17605
burma14-3.1.out,48,True,53
d657-322.7.out,48,True,529815
eil101-27.5.out,48,True,1784
fl417-160.6.out,48,True,125183
gr202-67.3.out,48,True,1335
lin318-99.3.out,48,True,250105
rat783-481.4.out,48,True,108602
ulysses22-5.5.out,48,True,141
berlin52-13.2.out,49,True,17908
burma14-3.1.out,49,True,53
d657-322.7.out,49,True,529815
eil101-27.5.out,49,True,1777
fl417-160.6.out,49,True,124423
gr202-67.3.out,49,True,1211
lin318-99.3.out,49,True,247116
rat783-481.4.out,49,True,108600
ulysses22-5.5.out,49,True,141
berlin52-13.2.out,5,True,18375
burma14-3.1.out,5,True,53
d657-322.7.out,5,True,529815
eil101-27.5.out,5,True,1739
fl417-160.6.out,5,True,124423
gr202-67.3.out,5,True,1141
lin318-99.3.out,5,True,248168
rat783-481.4.out,5,True,108561
ulysses22-5.5.out,5,True,141
vm1084-848.9.out,5,True,7598699
berlin52-13.2.out,50,True,18375
burma14-3.1.out,50,True,53
d657-322.7.out,50,True,529815
eil101-27.5.out,50,True,1647
fl417-160.6.out,50,True,125020
gr202-67.3.out,50,True,1219
lin318-99.3.out,50,True,245456
rat783-481.4.out,50,True,108561
ulysses22-5.5.out,50,True,141
berlin52-13.2.out,51,True,19697
burma14-3.1.out,51,True,53
d657-322.7.out,51,True,529815
eil101-27.5.out,51,True,1637
fl417-160.6.out,51,True,125183
gr202-67.3.out,51,True,1245
lin318-99.3.out,51,True,251278
rat783-481.4.out,51,True,108561
ulysses22-5.5.out,51,True,141
berlin52-13.2.out,52,True,18844
burma14-3.1.out,52,True,53
eil101-27.5.out,52,True,1720
fl417-160.6.out,52,True,125020
gr202-67.3.out,52,True,1163
lin318-99.3.out,52,True,258580
rat783-481.4.out,52,True,109075
ulysses22-5.5.out,52,True,141
berlin52-13.2.out,53,True,21052
burma14-3.1.out,53,True,53
eil101-27.5.out,53,True,1686
fl417-160.6.out,53,True,124423
gr202-67.3.out,53,True,1292
lin318-99.3.out,53,True,240013
rat783-481.4.out,53,True,108506
ulysses22-5.5.out,53,True,141
berlin52-13.2.out,54,True,18322
burma14-3.1.out,54,True,53
eil101-27.5.out,54,True,1728
fl417-160.6.out,54,True,125020
gr202-67.3.out,54,True,1379
lin318-99.3.out,54,True,247477
ulysses22-5.5.out,54,True,141
berlin52-13.2.out,6,True,18624
burma14-3.1.out,6,True,53
d657-322.7.out,6,True,529815
eil101-27.5.out,6,True,1567
fl417-160.6.out,6,True,124423
gr202-67.3.out,6,True,1152
lin318-99.3.out,6,True,250924
rat783-481.4.out,6,True,108594
ulysses22-5.5.out,6,True,141
vm1084-848.9.out,6,True,7630989
berlin52-13.2.out,7,True,17488
burma14-3.1.out,7,True,53
d657-322.7.out,7,True,529815
eil101-27.5.out,7,True,1714
fl417-160.6.out,7,True,123761
gr202-67.3.out,7,True,1205
lin318-99.3.out,7,True,246568
rat783-481.4.out,7,True,108594
ulysses22-5.5.out,7,True,141
vm1084-848.9.out,7,True,7630989
berlin52-13.2.out,8,True,19334
burma14-3.1.out,8,True,53
d657-322.7.out,8,True,529815
eil101-27.5.out,8,True,1753
fl417-160.6.out,8,True,123761
gr202-67.3.out,8,True,1182
lin318-99.3.out,8,True,245969
rat783-481.4.out,8,True,108600
ulysses22-5.5.out,8,True,141
vm1084-848.9.out,8,True,7632988
berlin52-13.2.out,9,True,20028
burma14-3.1.out,9,True,53
d657-322.7.out,9,True,529815
eil101-27.5.out,9,True,1674
fl417-160.6.out,9,True,124381
gr202-67.3.out,9,True,1108
lin318-99.3.out,9,True,252097
rat783-481.4.out,9,True,108561
ulysses22-5.5.out,9,True,141
vm1084-848.9.out,9,True,7598699
